date,close
2022-11-01 12:01:00,18140.7
2022-11-01 12:02:00,18136.35
2022-11-01 12:03:00,18135.4
2022-11-01 12:04:00,18135.45
2022-11-01 12:05:00,18136.45
2022-11-01 12:06:00,18134.2
2022-11-01 12:07:00,18134.15
2022-11-01 12:08:00,18136.1
2022-11-01 12:09:00,18134.6
2022-11-01 12:10:00,18138.25
2022-11-01 12:11:00,18134.6
2022-11-01 12:12:00,18133.3
2022-11-01 12:13:00,18127.9
2022-11-01 12:14:00,18124.45
2022-11-01 12:15:00,18120.05
2022-11-01 12:16:00,18121.9
2022-11-01 12:17:00,18121.1
2022-11-01 12:18:00,18122.95
2022-11-01 12:19:00,18124.85
2022-11-01 12:20:00,18128.6
2022-11-01 12:21:00,18128.7
2022-11-01 12:22:00,18122.55
2022-11-01 12:23:00,18125.8
2022-11-01 12:24:00,18124
2022-11-01 12:25:00,18122.9
2022-11-01 12:26:00,18123.3
2022-11-01 12:27:00,18124.2
2022-11-01 12:28:00,18127.5
2022-11-01 12:29:00,18127
2022-11-01 12:30:00,18128.55
2022-11-01 12:31:00,18128.05
2022-11-01 12:32:00,18122.2
2022-11-01 12:33:00,18127.25
2022-11-01 12:34:00,18122.55
2022-11-01 12:35:00,18119.05
2022-11-01 12:36:00,18110.95
2022-11-01 12:37:00,18116.95
2022-11-01 12:38:00,18121.1
2022-11-01 12:39:00,18114.2
2022-11-01 12:40:00,18115.95
2022-11-01 12:41:00,18117.95
2022-11-01 12:42:00,18116.35
2022-11-01 12:43:00,18120.45
2022-11-01 12:44:00,18121.8
2022-11-01 12:45:00,18125.45
2022-11-01 12:46:00,18127.3
2022-11-01 12:47:00,18126.45
2022-11-01 12:48:00,18125.05
2022-11-01 12:49:00,18124.35
2022-11-01 12:50:00,18124.5
2022-11-01 12:51:00,18126.85
2022-11-01 12:52:00,18128.85
2022-11-01 12:53:00,18130.35
2022-11-01 12:54:00,18130.6
2022-11-01 12:55:00,18126.5
2022-11-01 12:56:00,18120.35
2022-11-01 12:57:00,18119.8
2022-11-01 12:58:00,18119.2
2022-11-01 12:59:00,18119.2
2022-11-01 13:00:00,18116.6
2022-11-01 13:01:00,18109.95
2022-11-01 13:02:00,18106.95
2022-11-01 13:03:00,18097.15
2022-11-01 13:04:00,18082.45
2022-11-01 13:05:00,18072.75
2022-11-01 13:06:00,18073.2
2022-11-01 13:07:00,18076
2022-11-01 13:08:00,18079.55
2022-11-01 13:09:00,18077.25
2022-11-01 13:10:00,18076.55
2022-11-01 13:11:00,18072.1
2022-11-01 13:12:00,18063.85
2022-11-01 13:13:00,18069.35
2022-11-01 13:14:00,18065.65
2022-11-01 13:15:00,18067.6
2022-11-01 13:16:00,18078.25
2022-11-01 13:17:00,18080.9
2022-11-01 13:18:00,18080.75
2022-11-01 13:19:00,18079.6
2022-11-01 13:20:00,18084.4
2022-11-01 13:21:00,18085.8
2022-11-01 13:22:00,18092.1
2022-11-01 13:23:00,18088.05
2022-11-01 13:24:00,18088.45
2022-11-01 13:25:00,18089.45
2022-11-01 13:26:00,18089.35
2022-11-01 13:27:00,18091.6
2022-11-01 13:28:00,18096.85
2022-11-01 13:29:00,18101.7
2022-11-01 13:30:00,18104.55
2022-11-01 13:31:00,18108.85
2022-11-01 13:32:00,18108.65
2022-11-01 13:33:00,18110.4
2022-11-01 13:34:00,18115.8
2022-11-01 13:35:00,18116.8
2022-11-01 13:36:00,18115.4
2022-11-01 13:37:00,18114.6
2022-11-01 13:38:00,18113.25
2022-11-01 13:39:00,18108.9
2022-11-01 13:40:00,18110.85
2022-11-01 13:41:00,18110.6
2022-11-01 13:42:00,18108.5
2022-11-01 13:43:00,18108.35
2022-11-01 13:44:00,18109.9
2022-11-01 13:45:00,18110
2022-11-01 13:46:00,18109.7
2022-11-01 13:47:00,18109.2
2022-11-01 13:48:00,18120.05
2022-11-01 13:49:00,18116.8
2022-11-01 13:50:00,18117.7
2022-11-01 13:51:00,18123.9
2022-11-01 13:52:00,18120.9
2022-11-01 13:53:00,18119
2022-11-01 13:54:00,18117.05
2022-11-01 13:55:00,18115.35
2022-11-01 13:56:00,18115
2022-11-01 13:57:00,18116
2022-11-01 13:58:00,18114.1
2022-11-01 13:59:00,18101.7
2022-11-01 14:00:00,18102.35
2022-11-01 14:01:00,18113.15
2022-11-01 14:02:00,18107.25
2022-11-01 14:03:00,18108.6
2022-11-01 14:04:00,18111.05
2022-11-01 14:05:00,18106.7
2022-11-01 14:06:00,18101.8
2022-11-01 14:07:00,18101.85
2022-11-01 14:08:00,18097.45
2022-11-01 14:09:00,18098.45
2022-11-01 14:10:00,18095.25
2022-11-01 14:11:00,18098.95
2022-11-01 14:12:00,18106.25
2022-11-01 14:13:00,18110.9
2022-11-01 14:14:00,18108.4
2022-11-01 14:15:00,18108.35
2022-11-01 14:16:00,18113.95
2022-11-01 14:17:00,18120.2
2022-11-01 14:18:00,18119.2
2022-11-01 14:19:00,18117.2
2022-11-01 14:20:00,18115.7
2022-11-01 14:21:00,18112.5
2022-11-01 14:22:00,18114.4
2022-11-01 14:23:00,18115.85
2022-11-01 14:24:00,18114.15
2022-11-01 14:25:00,18108.6
2022-11-01 14:26:00,18109.8
2022-11-01 14:27:00,18108.45
2022-11-01 14:28:00,18104.05
2022-11-01 14:29:00,18105.35
2022-11-01 14:30:00,18103.9
2022-11-01 14:31:00,18115.45
2022-11-01 14:32:00,18110.5
2022-11-01 14:33:00,18111.35
2022-11-01 14:34:00,18110.6
2022-11-01 14:35:00,18112.25
2022-11-01 14:36:00,18117.9
2022-11-01 14:37:00,18114.9
2022-11-01 14:38:00,18111.45
2022-11-01 14:39:00,18107
2022-11-01 14:40:00,18109.15
2022-11-01 14:41:00,18115.3
2022-11-01 14:42:00,18113.8
2022-11-01 14:43:00,18113.55
2022-11-01 14:44:00,18114.95
2022-11-01 14:45:00,18118.7
2022-11-01 14:46:00,18113.7
2022-11-01 14:47:00,18122.9
2022-11-01 14:48:00,18135.15
2022-11-01 14:49:00,18140.3
2022-11-01 14:50:00,18139.6
2022-11-01 14:51:00,18137.1
2022-11-01 14:52:00,18138.3
2022-11-01 14:53:00,18138
2022-11-01 14:54:00,18133.1
2022-11-01 14:55:00,18133.9
2022-11-01 14:56:00,18123.15
2022-11-01 14:57:00,18106.7
2022-11-01 14:58:00,18106.9
2022-11-01 14:59:00,18107.5
2022-11-01 15:00:00,18112.05
2022-11-01 15:01:00,18130.85
2022-11-01 15:02:00,18136.9
2022-11-01 15:03:00,18140.3
2022-11-01 15:04:00,18145.85
2022-11-01 15:05:00,18147.65
2022-11-01 15:06:00,18141.9
2022-11-01 15:07:00,18143.2
2022-11-01 15:08:00,18141.65
2022-11-01 15:09:00,18145.5
2022-11-01 15:10:00,18147.65
2022-11-01 15:11:00,18152.15
2022-11-01 15:12:00,18149.35
2022-11-01 15:13:00,18151.1
2022-11-01 15:14:00,18147.15
2022-11-01 15:15:00,18149.8
2022-11-01 15:16:00,18147.3
2022-11-01 15:17:00,18151.25
2022-11-01 15:18:00,18151.25
2022-11-01 15:19:00,18154.35
2022-11-01 15:20:00,18151.4
2022-11-01 15:21:00,18151.5
2022-11-01 15:22:00,18151.6
2022-11-01 15:23:00,18152
2022-11-01 15:24:00,18149.95
2022-11-01 15:25:00,18147.3
2022-11-01 15:26:00,18145.7
2022-11-01 15:27:00,18149.35
2022-11-01 15:28:00,18144
2022-11-01 15:29:00,18142.2
2022-11-01 15:30:00,18142.1
2022-11-01 15:31:00,18142.1
2022-11-02 09:14:00,18177.9
2022-11-02 09:15:00,18140.6
2022-11-02 09:16:00,18138.85
2022-11-02 09:17:00,18131.15
2022-11-02 09:18:00,18114.9
2022-11-02 09:19:00,18130.9
2022-11-02 09:20:00,18132.4
2022-11-02 09:21:00,18137.65
2022-11-02 09:22:00,18139.1
2022-11-02 09:23:00,18132.3
2022-11-02 09:24:00,18135.25
2022-11-02 09:25:00,18137.3
2022-11-02 09:26:00,18145.5
2022-11-02 09:27:00,18140.8
2022-11-02 09:28:00,18145.2
2022-11-02 09:29:00,18138.7
2022-11-02 09:30:00,18121.95
2022-11-02 09:31:00,18109.8
2022-11-02 09:32:00,18103.8
2022-11-02 09:33:00,18113.05
2022-11-02 09:34:00,18107.65
2022-11-02 09:35:00,18107.15
2022-11-02 09:36:00,18111.1
2022-11-02 09:37:00,18119.4
2022-11-02 09:38:00,18126.25
2022-11-02 09:39:00,18125.15
2022-11-02 09:40:00,18124.1
2022-11-02 09:41:00,18126.55
2022-11-02 09:42:00,18125.15
2022-11-02 09:43:00,18127.3
2022-11-02 09:44:00,18137.05
2022-11-02 09:45:00,18150.6
2022-11-02 09:46:00,18146.45
2022-11-02 09:47:00,18142.5
2022-11-02 09:48:00,18145.75
2022-11-02 09:49:00,18148.4
2022-11-02 09:50:00,18141.7
2022-11-02 09:51:00,18138.8
2022-11-02 09:52:00,18127.25
2022-11-02 09:53:00,18129
2022-11-02 09:54:00,18122.2
2022-11-02 09:55:00,18117.15
2022-11-02 09:56:00,18109.15
2022-11-02 09:57:00,18120.75
2022-11-02 09:58:00,18124.9
2022-11-02 09:59:00,18127.25
2022-11-02 10:00:00,18128.35
2022-11-02 10:01:00,18121.65
2022-11-02 10:02:00,18130.2
2022-11-02 10:03:00,18126.1
2022-11-02 10:04:00,18132.4
2022-11-02 10:05:00,18128.1
2022-11-02 10:06:00,18124.95
2022-11-02 10:07:00,18120.95
2022-11-02 10:08:00,18121.55
2022-11-02 10:09:00,18120.2
2022-11-02 10:10:00,18121.5
2022-11-02 10:11:00,18115.1
2022-11-02 10:12:00,18119.8
2022-11-02 10:13:00,18121.05
2022-11-02 10:14:00,18121.65
2022-11-02 10:15:00,18118.45
2022-11-02 10:16:00,18119.8
2022-11-02 10:17:00,18113.85
2022-11-02 10:18:00,18117.1
2022-11-02 10:19:00,18113.4
2022-11-02 10:20:00,18107.1
2022-11-02 10:21:00,18111.6
2022-11-02 10:22:00,18111.05
2022-11-02 10:23:00,18106.6
2022-11-02 10:24:00,18112.7
2022-11-02 10:25:00,18113.85
2022-11-02 10:26:00,18119.05
2022-11-02 10:27:00,18117.25
2022-11-02 10:28:00,18123.25
2022-11-02 10:29:00,18119.45
2022-11-02 10:30:00,18118.2
2022-11-02 10:31:00,18124.55
2022-11-02 10:32:00,18122.35
2022-11-02 10:33:00,18128.35
2022-11-02 10:34:00,18128.35
2022-11-02 10:35:00,18128.6
2022-11-02 10:36:00,18128.35
2022-11-02 10:37:00,18126.6
2022-11-02 10:38:00,18127.35
2022-11-02 10:39:00,18124.6
2022-11-02 10:40:00,18127.85
2022-11-02 10:41:00,18121.5
2022-11-02 10:42:00,18118.7
2022-11-02 10:43:00,18120.25
2022-11-02 10:44:00,18119.8
2022-11-02 10:45:00,18118.75
2022-11-02 10:46:00,18118.2
2022-11-02 10:47:00,18121
2022-11-02 10:48:00,18122.05
2022-11-02 10:49:00,18124.6
2022-11-02 10:50:00,18125.3
2022-11-02 10:51:00,18127.3
2022-11-02 10:52:00,18127.75
2022-11-02 10:53:00,18122.3
2022-11-02 10:54:00,18118.95
2022-11-02 10:55:00,18112.7
2022-11-02 10:56:00,18110.5
2022-11-02 10:57:00,18110.3
2022-11-02 10:58:00,18107.95
2022-11-02 10:59:00,18111.35
2022-11-02 11:00:00,18105.85
2022-11-02 11:01:00,18110.15
2022-11-02 11:02:00,18103.75
2022-11-02 11:03:00,18101.55
2022-11-02 11:04:00,18101.4
2022-11-02 11:05:00,18095.05
2022-11-02 11:06:00,18097.4
2022-11-02 11:07:00,18100.4
2022-11-02 11:08:00,18107.45
2022-11-02 11:09:00,18112.15
2022-11-02 11:10:00,18110.05
2022-11-02 11:11:00,18108.45
2022-11-02 11:12:00,18109.55
2022-11-02 11:13:00,18111.4
2022-11-02 11:14:00,18113.45
2022-11-02 11:15:00,18119.05
2022-11-02 11:16:00,18118.85
2022-11-02 11:17:00,18117.45
2022-11-02 11:18:00,18116.45
2022-11-02 11:19:00,18118
2022-11-02 11:20:00,18114.55
2022-11-02 11:21:00,18115.55
2022-11-02 11:22:00,18114.85
2022-11-02 11:23:00,18117.45
2022-11-02 11:24:00,18115.9
2022-11-02 11:25:00,18114.45
2022-11-02 11:26:00,18111.4
2022-11-02 11:27:00,18110.25
2022-11-02 11:28:00,18113.15
2022-11-02 11:29:00,18113.75
2022-11-02 11:30:00,18113.7
2022-11-02 11:31:00,18107.7
2022-11-02 11:32:00,18108.55
2022-11-02 11:33:00,18111.8
2022-11-02 11:34:00,18106.9
2022-11-02 11:35:00,18104.45
2022-11-02 11:36:00,18108.25
2022-11-02 11:37:00,18105.5
2022-11-02 11:38:00,18109.3
2022-11-02 11:39:00,18106.35
2022-11-02 11:40:00,18109
2022-11-02 11:41:00,18108.45
2022-11-02 11:42:00,18105.85
2022-11-02 11:43:00,18105.7
2022-11-02 11:44:00,18101
2022-11-02 11:45:00,18102.45
2022-11-02 11:46:00,18104.8
2022-11-02 11:47:00,18105.65
2022-11-02 11:48:00,18100.6
2022-11-02 11:49:00,18093.5
2022-11-02 11:50:00,18101.5
2022-11-02 11:51:00,18100.3
2022-11-02 11:52:00,18097.3
2022-11-02 11:53:00,18096.1
2022-11-02 11:54:00,18096.65
2022-11-02 11:55:00,18097.9
2022-11-02 11:56:00,18092.9
2022-11-02 11:57:00,18093.6
2022-11-02 11:58:00,18094.65
2022-11-02 11:59:00,18098.85
2022-11-02 12:00:00,18101.6
2022-11-02 12:01:00,18101.7
2022-11-02 12:02:00,18103.85
2022-11-02 12:03:00,18101.5
2022-11-02 12:04:00,18093.9
2022-11-02 12:05:00,18092.85
2022-11-02 12:06:00,18094.25
2022-11-02 12:07:00,18091.95
2022-11-02 12:08:00,18090.15
2022-11-02 12:09:00,18089.2
2022-11-02 12:10:00,18087.45
2022-11-02 12:11:00,18089.1
2022-11-02 12:12:00,18089.45
2022-11-02 12:13:00,18089.85
2022-11-02 12:14:00,18088.5
2022-11-02 12:15:00,18089.9
2022-11-02 12:16:00,18088.65
2022-11-02 12:17:00,18087.75
2022-11-02 12:18:00,18089.35
2022-11-02 12:19:00,18083.2
2022-11-02 12:20:00,18081.45
2022-11-02 12:21:00,18088.95
2022-11-02 12:22:00,18095.65
2022-11-02 12:23:00,18093.55
2022-11-02 12:24:00,18094.55
2022-11-02 12:25:00,18095
2022-11-02 12:26:00,18096.45
2022-11-02 12:27:00,18092.7
2022-11-02 12:28:00,18091.35
2022-11-02 12:29:00,18085.85
2022-11-02 12:30:00,18087.5
2022-11-02 12:31:00,18082.95
2022-11-02 12:32:00,18083.35
2022-11-02 12:33:00,18080.5
2022-11-02 12:34:00,18081.2
2022-11-02 12:35:00,18081.55
2022-11-02 12:36:00,18084.45
2022-11-02 12:37:00,18086.95
2022-11-02 12:38:00,18085.05
2022-11-02 12:39:00,18087.45
2022-11-02 12:40:00,18089.4
2022-11-02 12:41:00,18091
2022-11-02 12:42:00,18090.25
2022-11-02 12:43:00,18089.65
2022-11-02 12:44:00,18084.6
2022-11-02 12:45:00,18078.1
2022-11-02 12:46:00,18077.7
2022-11-02 12:47:00,18078.65
2022-11-02 12:48:00,18080.65
2022-11-02 12:49:00,18073.85
2022-11-02 12:50:00,18074.1
2022-11-02 12:51:00,18066.85
2022-11-02 12:52:00,18068.8
2022-11-02 12:53:00,18070.1
2022-11-02 12:54:00,18068.2
2022-11-02 12:55:00,18072.6
2022-11-02 12:56:00,18074.6
2022-11-02 12:57:00,18073.75
2022-11-02 12:58:00,18073.05
2022-11-02 12:59:00,18068.5
2022-11-02 13:00:00,18059.25
2022-11-02 13:01:00,18060.8
2022-11-02 13:02:00,18062.25
2022-11-02 13:03:00,18065
2022-11-02 13:04:00,18067.95
2022-11-02 13:05:00,18071.3
2022-11-02 13:06:00,18068.5
2022-11-02 13:07:00,18073.9
2022-11-02 13:08:00,18077.4
2022-11-02 13:09:00,18078.1
2022-11-02 13:10:00,18077.55
2022-11-02 13:11:00,18075.1
2022-11-02 13:12:00,18074.7
2022-11-02 13:13:00,18075.25
2022-11-02 13:14:00,18077.45
2022-11-02 13:15:00,18081.4
2022-11-02 13:16:00,18087.3
2022-11-02 13:17:00,18090.55
2022-11-02 13:18:00,18091.1
2022-11-02 13:19:00,18093
2022-11-02 13:20:00,18096.75
2022-11-02 13:21:00,18095.95
2022-11-02 13:22:00,18092.65
2022-11-02 13:23:00,18090.25
2022-11-02 13:24:00,18095.3
2022-11-02 13:25:00,18091.75
2022-11-02 13:26:00,18089.2
2022-11-02 13:27:00,18087.3
2022-11-02 13:28:00,18089.35
2022-11-02 13:29:00,18092.5
2022-11-02 13:30:00,18088.35
2022-11-02 13:31:00,18088
2022-11-02 13:32:00,18086.75
2022-11-02 13:33:00,18086.75
2022-11-02 13:34:00,18084.45
2022-11-02 13:35:00,18079.15
2022-11-02 13:36:00,18070.55
2022-11-02 13:37:00,18070.3
2022-11-02 13:38:00,18069.65
2022-11-02 13:39:00,18065.3
2022-11-02 13:40:00,18067.55
2022-11-02 13:41:00,18070.4
2022-11-02 13:42:00,18068.35
2022-11-02 13:43:00,18066.55
2022-11-02 13:44:00,18063.25
2022-11-02 13:45:00,18059.1
2022-11-02 13:46:00,18066.7
2022-11-02 13:47:00,18068.35
2022-11-02 13:48:00,18068.6
2022-11-02 13:49:00,18073.45
2022-11-02 13:50:00,18075.15
2022-11-02 13:51:00,18077.35
2022-11-02 13:52:00,18074.65
2022-11-02 13:53:00,18073.55
2022-11-02 13:54:00,18073.45
2022-11-02 13:55:00,18074.65
2022-11-02 13:56:00,18073.3
2022-11-02 13:57:00,18072.7
2022-11-02 13:58:00,18070.3
2022-11-02 13:59:00,18066.8
2022-11-02 14:00:00,18060.65
2022-11-02 14:01:00,18058.85
2022-11-02 14:02:00,18066.95
2022-11-02 14:03:00,18068.9
2022-11-02 14:04:00,18063.1
2022-11-02 14:05:00,18058.7
2022-11-02 14:06:00,18057.2
2022-11-02 14:07:00,18058.75
2022-11-02 14:08:00,18054.6
2022-11-02 14:09:00,18054.45
2022-11-02 14:10:00,18054.15
2022-11-02 14:11:00,18057.95
2022-11-02 14:12:00,18052.05
2022-11-02 14:13:00,18050.7
2022-11-02 14:14:00,18051.15
2022-11-02 14:15:00,18058.2
2022-11-02 14:16:00,18056.75
2022-11-02 14:17:00,18056.95
2022-11-02 14:18:00,18059.35
2022-11-02 14:19:00,18064.6
2022-11-02 14:20:00,18068.6
2022-11-02 14:21:00,18072.95
2022-11-02 14:22:00,18074.55
2022-11-02 14:23:00,18063.5
2022-11-02 14:24:00,18064.85
2022-11-02 14:25:00,18065.95
2022-11-02 14:26:00,18069.1
2022-11-02 14:27:00,18064.95
2022-11-02 14:28:00,18064.65
2022-11-02 14:29:00,18066
2022-11-02 14:30:00,18070.15
2022-11-02 14:31:00,18071.6
2022-11-02 14:32:00,18073.15
2022-11-02 14:33:00,18071.1
2022-11-02 14:34:00,18073.8
2022-11-02 14:35:00,18077
2022-11-02 14:36:00,18078.05
2022-11-02 14:37:00,18072.95
2022-11-02 14:38:00,18073.2
2022-11-02 14:39:00,18072.85
2022-11-02 14:40:00,18075.45
2022-11-02 14:41:00,18076.05
2022-11-02 14:42:00,18074
2022-11-02 14:43:00,18073.85
2022-11-02 14:44:00,18071.25
2022-11-02 14:45:00,18066
2022-11-02 14:46:00,18066
2022-11-02 14:47:00,18071.1
2022-11-02 14:48:00,18072.2
2022-11-02 14:49:00,18069.05
2022-11-02 14:50:00,18071.15
2022-11-02 14:51:00,18068.65
2022-11-02 14:52:00,18067.55
2022-11-02 14:53:00,18063.7
2022-11-02 14:54:00,18063.45
2022-11-02 14:55:00,18064.05
2022-11-02 14:56:00,18059.75
2022-11-02 14:57:00,18059.3
2022-11-02 14:58:00,18059.05
2022-11-02 14:59:00,18065.15
2022-11-02 15:00:00,18085.7
2022-11-02 15:01:00,18080.95
2022-11-02 15:02:00,18082.8
2022-11-02 15:03:00,18085.4
2022-11-02 15:04:00,18086.1
2022-11-02 15:05:00,18086.35
2022-11-02 15:06:00,18086.2
2022-11-02 15:07:00,18086.75
2022-11-02 15:08:00,18088.25
2022-11-02 15:09:00,18091.8
2022-11-02 15:10:00,18090.9
2022-11-02 15:11:00,18086.8
2022-11-02 15:12:00,18084.65
2022-11-02 15:13:00,18086.3
2022-11-02 15:14:00,18086.3
2022-11-02 15:15:00,18087.35
2022-11-02 15:16:00,18086.6
2022-11-02 15:17:00,18088.9
2022-11-02 15:18:00,18083.15
2022-11-02 15:19:00,18082.1
2022-11-02 15:20:00,18080.5
2022-11-02 15:21:00,18079.5
2022-11-02 15:22:00,18079.4
2022-11-02 15:23:00,18075.3
2022-11-02 15:24:00,18074.8
2022-11-02 15:25:00,18076.9
2022-11-02 15:26:00,18077.3
2022-11-02 15:27:00,18075.85
2022-11-02 15:28:00,18074.15
2022-11-02 15:29:00,18074.15
2022-11-02 15:30:00,18074.05
2022-11-02 15:31:00,18074.05
2022-11-03 09:14:00,17968.35
2022-11-03 09:15:00,17979.65
2022-11-03 09:16:00,18001.7
2022-11-03 09:17:00,18018.4
2022-11-03 09:18:00,18024.2
2022-11-03 09:19:00,18025.35
2022-11-03 09:20:00,18010.55
2022-11-03 09:21:00,18016.95
2022-11-03 09:22:00,18018.45
2022-11-03 09:23:00,18016.65
2022-11-03 09:24:00,18014.3
2022-11-03 09:25:00,18014.75
2022-11-03 09:26:00,18014.4
2022-11-03 09:27:00,18022.35
2022-11-03 09:28:00,18030.5
2022-11-03 09:29:00,18030.85
2022-11-03 09:30:00,18041.1
2022-11-03 09:31:00,18051.1
2022-11-03 09:32:00,18060.55
2022-11-03 09:33:00,18066.5
2022-11-03 09:34:00,18066.15
2022-11-03 09:35:00,18073.4
2022-11-03 09:36:00,18071.8
2022-11-03 09:37:00,18063.6
2022-11-03 09:38:00,18056.05
